                  国证2000 (399303) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	市盈率.      	市盈率.      	市盈率.PE百分比	 
 2019/01/30	 5014.45	 5041.21	 4962.72	 4963.23	      100787200	    5118.55	    5165.12	    5168.56	    5211.37	           	           	           	           	           	          0	  100787200	  126187048	  126401600	       0.00	           	           	
 2019/01/31	 4945.94	 4981.11	 4848.37	 4876.09	      124072768	    5046.79	    5133.32	    5165.08	    5207.00	           	           	           	           	           	          0	  124072768	  124928384	  125025624	       0.00	           	           	
 2019/02/01	 4889.80	 5005.90	 4889.80	 5005.90	       99031128	    5009.07	    5112.72	    5161.77	    5205.01	           	           	           	           	           	          0	   99031128	  117321944	  121679296	       0.00	           	           	
 2019/02/11	 5021.35	 5141.08	 5021.31	 5141.08	      116870408	    5006.60	    5102.50	    5159.57	    5205.44	           	           	           	           	           	          0	  116870408	  115142576	  121000304	       0.00	           	           	
 2019/02/12	 5142.90	 5223.42	 5136.65	 5214.09	      142149840	    5040.08	    5104.25	    5161.27	    5207.21	           	           	           	           	           	          0	  142149840	  116582272	  122892440	       0.00	           	           	
 2019/02/13	 5217.74	 5310.04	 5212.20	 5303.78	      174300144	    5108.19	    5113.37	    5166.74	    5208.01	           	           	           	           	           	          0	  174300144	  131284864	  128735960	       0.00	           	           	
 2019/02/14	 5306.10	 5355.27	 5289.18	 5334.09	      169586448	    5199.79	    5123.29	    5174.05	    5207.58	           	           	           	           	           	          0	  169586448	  140387584	  132658000	       0.00	           	           	
 2019/02/15	 5328.48	 5367.28	 5319.85	 5333.52	      167406272	    5265.31	    5137.19	    5179.06	    5207.06	           	           	           	           	           	          0	  167406272	  154062624	  135692288	       0.00	           	           	
 2019/02/18	 5363.49	 5512.24	 5363.49	 5512.24	      221201472	    5339.54	    5173.07	    5194.06	    5207.87	           	           	           	           	           	          0	  221201472	  174928832	  145035696	       0.00	           	           	
 2019/02/19	 5535.42	 5559.63	 5463.16	 5536.95	      251115872	    5404.12	    5222.10	    5207.77	    5208.04	           	           	           	           	           	          0	  251115872	  196722048	  156652160	       0.00	           	           	
 2019/02/20	 5534.65	 5552.68	 5483.97	 5550.20	      215786400	    5453.40	    5280.79	    5222.96	    5208.03	           	           	           	           	           	          0	  215786400	  205019296	  168152096	       0.00	           	           	
 2019/02/21	 5546.12	 5640.22	 5518.49	 5535.96	      254286528	    5493.77	    5346.78	    5240.05	    5210.33	           	           	           	           	           	          0	  254286528	  221959328	  181173472	       0.00	           	           	
 2019/02/22	 5525.13	 5656.63	 5522.05	 5656.63	      241527520	    5558.40	    5411.85	    5262.29	    5213.88	           	           	           	           	           	          0	  241527520	  236783568	  195423104	       0.00	           	           	
 2019/02/25	 5722.35	 5936.29	 5713.12	 5933.07	      365874464	    5642.56	    5491.05	    5296.78	    5221.89	           	           	           	           	           	          0	  365874464	  265718176	  220323504	       0.00	           	           	
 2019/02/26	 5946.84	 6051.48	 5879.12	 5921.72	      389561792	    5719.52	    5561.82	    5333.03	    5233.66	           	           	           	           	           	          0	  389561792	  293407360	  245064704	       0.00	           	           	
 2019/02/27	 5905.15	 5995.57	 5842.56	 5911.48	      318927488	    5791.77	    5622.59	    5367.98	    5245.36	           	           	           	           	           	          0	  318927488	  314035552	  259527424	       0.00	           	           	
 2019/02/28	 5907.77	 5974.94	 5892.88	 5935.11	      253725376	    5871.60	    5682.69	    5402.99	    5256.74	           	           	           	           	           	          0	  253725376	  313923328	  267941328	       0.00	           	           	
 2019/03/01	 5946.24	 5966.20	 5887.78	 5966.20	      229368064	    5933.52	    5745.96	    5441.57	    5267.67	           	           	           	           	           	          0	  229368064	  311491424	  274137504	       0.00	           	           	
 2019/03/04	 6015.51	 6160.31	 6013.40	 6078.61	      349137888	    5962.62	    5802.59	    5487.83	    5282.62	           	           	           	           	           	          0	  349137888	  308144128	  286931136	       0.00	           	           	
 2019/03/05	 6069.01	 6260.11	 6048.90	 6260.11	      341627840	    6030.30	    5874.91	    5548.50	    5300.15	           	           	           	           	           	          0	  341627840	  298557312	  295982336	       0.00	           	           	
 2019/03/06	 6296.84	 6396.22	 6223.80	 6396.22	      407189184	    6127.25	    5959.51	    5620.15	    5317.21	           	           	           	           	           	          0	  407189184	  316209664	  315122624	       0.00	           	           	
 2019/03/07	 6397.71	 6565.74	 6370.25	 6517.21	      418667520	    6243.67	    6057.64	    5702.21	    5335.52	           	           	           	           	           	          0	  418667520	  349198112	  331560704	       0.00	           	           	
 2019/03/08	 6378.52	 6531.60	 6228.16	 6228.19	      409969376	    6296.07	    6114.79	    5763.32	    5349.74	           	           	           	           	           	          0	  409969376	  385318400	  348404928	       0.00	           	           	
 2019/03/11	 6279.05	 6504.54	 6269.85	 6504.54	      333267200	    6381.25	    6171.94	    5831.50	    5370.09	           	           	           	           	           	          0	  333267200	  382144256	  345144224	       0.00	           	           	
 2019/03/12	 6564.85	 6695.77	 6532.87	 6646.87	      409986400	    6458.61	    6244.45	    5903.14	    5392.77	           	           	           	           	           	          0	  409986400	  395815936	  347186624	       0.00	           	           	
 2019/03/13	 6661.48	 6709.14	 6476.23	 6522.47	      396467776	    6483.86	    6305.55	    5964.07	    5414.47	           	           	           	           	           	          0	  396467776	  393671648	  354940672	       0.00	           	           	
 2019/03/14	 6462.08	 6508.98	 6249.91	 6319.97	      315279264	    6444.41	    6344.04	    6013.36	    5432.02	           	           	           	           	           	          0	  315279264	  372994016	  361096096	       0.00	           	           	
 2019/03/15	 6351.66	 6465.12	 6346.14	 6422.98	      285660320	    6483.37	    6389.72	    6067.84	    5451.30	           	           	           	           	           	          0	  285660320	  348132192	  366725312	       0.00	           	           	
 2019/03/18	 6446.98	 6559.59	 6380.54	 6559.59	      291770240	    6494.38	    6437.82	    6120.20	    5472.07	           	           	           	           	           	          0	  291770240	  339832800	  360988512	       0.00	           	           	
 2019/03/19	 6559.87	 6614.41	 6544.45	 6597.81	      282146048	    6484.56	    6471.58	    6173.25	    5495.71	           	           	           	           	           	          0	  282146048	  314264736	  355040352	       0.00	           	           	
 2019/03/20	 6590.01	 6607.80	 6469.48	 6598.32	      292441696	    6499.73	    6491.80	    6225.65	    5519.47	           	           	           	           	           	          0	  292441696	  293459520	  343565568	       0.00	           	           	
 2019/03/21	 6605.94	 6730.73	 6595.32	 6683.36	      335588128	    6572.41	    6508.41	    6283.02	    5545.22	           	           	           	           	           	          0	  335588128	  297521280	  335257632	       0.00	           	           	
 2019/03/22	 6678.65	 6734.63	 6586.72	 6727.55	      315437024	    6633.33	    6558.35	    6336.57	    5572.76	           	           	           	           	           	          0	  315437024	  303476640	  325804384	       0.00	           	           	
 2019/03/25	 6617.32	 6762.89	 6590.13	 6681.53	      307922112	    6657.71	    6576.04	    6373.99	    5599.17	           	           	           	           	           	          0	  307922112	  306707008	  323269888	       0.00	           	           	
 2019/03/26	 6704.69	 6731.44	 6481.49	 6497.88	      300907552	    6637.73	    6561.15	    6402.80	    5623.15	           	           	           	           	           	          0	  300907552	  310459328	  312362048	       0.00	           	           	
 2019/03/27	 6532.80	 6556.51	 6392.21	 6542.89	      258951376	    6626.64	    6563.19	    6434.37	    5647.15	           	           	           	           	           	          0	  258951376	  303761216	  298610400	       0.00	           	           	
